Title,Rent,Address,URL
Gorgeous large & spacious single-story 3/2 single-family home with lar... 3 Beds,$2450,"",https://miami.craigslist.org/pbc/apa/d/boca-raton-gorgeous-large-spacious/6940603914.html
Beautiful single family 3/2 home in West Boca,$2195,"",https://miami.craigslist.org/pbc/apa/d/boca-raton-beautiful-single-family-3-2/6945308863.html
"Industrial‑sized Fitness Center, Washer/Dryer, Lake View",$2008,9733 NW 7th Circle,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-industrialsized-fitness/6944279836.html
"☀ BOCA RATON Apartment Homes, New interior upgrades , Wood cabinets",$2125,9817 ARBOR OAKS LN,https://miami.craigslist.org/pbc/apa/d/boca-raton-boca-raton-apartment-homes/6947332945.html
►►► CORAL SPRINGS: 3Bedrooms AVAILABLE FOR SHORT TIME,$2450,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-coral-springs-3bedrooms/6947324198.html
"Sports Court, Marble-Look Laminate Countertops, Gated Community",$2060,3600 W. Hillsboro Blvd ,https://miami.craigslist.org/brw/apa/d/pompano-beach-sports-court-marble-look/6945753854.html
"3 bed- Walk-In Closets , Valet Trash, Patios and Balconies",$1863,1599 Northwest 91st Ave,https://miami.craigslist.org/brw/apa/d/pompano-beach-3-bed-walk-in-closets/6945764925.html
"Private Patio/Balcony, Beautiful Lake and Garden Views, Playground",$1773,500 Jefferson Dr,https://miami.craigslist.org/brw/apa/d/deerfield-beach-private-patio-balcony/6933063155.html
"► BOCA RATON Apartment Living, Spacious rooms, Business center",$2125,9817 ARBOR OAKS LN,https://miami.craigslist.org/pbc/apa/d/boca-raton-boca-raton-apartment-living/6947331786.html
4/2 CASA GRANDE  3/2 + FAMILY RM OFFICINA TERRAZZA PATIO  BRICKELL,$3000,"",https://miami.craigslist.org/mdc/apa/d/miami-4-2-casa-grande-3-2-family-rm/6947339388.html
GREAT SINGLE FAMILY HOME IN THE HEART OF BOCA!!!!,$2399,22482 SW 56th Avenue,https://miami.craigslist.org/pbc/apa/d/boca-raton-great-single-family-home-in/6947339017.html
"Tiled large great room, upgraded kitchen with granite",$2150,"",https://miami.craigslist.org/pbc/apa/d/west-palm-beach-tiled-large-great-room/6947338670.html
"*NEW 3/2* W/D, PARKING, GYM* ONLY IMMEDIATE MOVE IN!",$1000,"3645 SW 24th St,",https://miami.craigslist.org/mdc/apa/d/miami-new-3-2-d-parking-gym-only/6941152745.html
"Package receiving, 24-hour fitness center, Pets are welcome",$2563,1720 Depot Ave near Lake Ida rd.,https://miami.craigslist.org/pbc/apa/d/delray-beach-package-receiving-24-hour/6945815002.html
PRIVATE POOL!!!! AMAZING HOME!!!! WOW!!!!!,$2600,9424 Boca Gardens Parkway A,https://miami.craigslist.org/pbc/apa/d/boca-raton-private-pool-amazing-home-wow/6947335547.html
Move in Today!!,$2593,700 SW 78th Ave,https://miami.craigslist.org/pbc/apa/d/fort-lauderdale-move-in-today/6935081183.html
Fully renovated 3/2 home with very nice finishes!!,$500,"",https://miami.craigslist.org/mdc/apa/d/miami-beach-fully-renovated-3-2-home/6947295233.html
"Huge Backyard, Gorgeous Wood Ceilings, And Huge Screened-In Patio",$2450,"",https://miami.craigslist.org/pbc/apa/d/boca-raton-huge-backyard-gorgeous-wood/6947315977.html
"Gated Community, Short Term Leases, On-site Maintenance",$2045,6116 Yellow Sun Dr,https://miami.craigslist.org/pbc/apa/d/lake-worth-gated-community-short-term/6942262557.html
▄▀ CORAL SPRINGS: 4Bedrooms BEST DEAL ON THIS UNIT,$2750,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-coral-springs-4bedrooms/6947313191.html
"single spacious house for rent at937 Se 3rd Ave Delray Beach, FL",$1000,"",https://miami.craigslist.org/pbc/apa/d/delray-beach-single-spacious-house-for/6947323955.html
"Tennis Court, Energy-Efficient Appliances, Private Balcony",$1866,12000 W Sample Road,https://miami.craigslist.org/brw/apa/d/pompano-beach-tennis-court-energy/6944222571.html
▄▀ AVAILABLE NOW 3Bedrooms WESTON:,$3100,"",https://miami.craigslist.org/brw/apa/d/fort-lauderdale-available-now-3bedrooms/6942699191.html
"Multi-speed Ceiling Fans in Bedrooms, Car Care Center, USB Outlets",$1895,5400 NW 55th Blvd.,https://miami.craigslist.org/brw/apa/d/pompano-beach-multi-speed-ceiling-fans/6945750380.html
BOCA!!! HUGE!!! VILLA!!! WOW!!!! CALL NOW!!!,$2200,22352 SW 57th Circle,https://miami.craigslist.org/pbc/apa/d/boca-raton-boca-huge-villa-wow-call-now/6947331093.html
THINKING ABOUT MOVING? CHECK OUT THE METROPOLITAN,$2500,1220 NE 24th Street,https://miami.craigslist.org/pbc/apa/d/fort-lauderdale-thinking-about-moving/6945644010.html
STUNNING HOME COMPLETELY REMODELED! CUSTOM KITCHEN W/GRANITE COUNTER T,$1950,5094 NW 41 st.,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-stunning-home/6947328123.html
"FOR RENT - 4/2 Pool Large House - Wood Floors, Steel Appliances !",$2695,16000 sw 142 ave,https://miami.craigslist.org/mdc/apa/d/miami-for-rent-pool-large-house-wood/6938693213.html
►►► 3bed/2bath READY FOR YOU MARGATE:,$1849,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-3bed-2bath-ready-for-you/6947326858.html
Come Tour Our New Luxury Community,$1935,3700 Pacific Point Place,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-come-tour-our-new/6934295028.html
▐▬ 3bed/2bath CLICK HERE TO KNOW MORE KENDALL:,$2000,"",https://miami.craigslist.org/mdc/apa/d/miami-3bed-2bath-click-here-to-know/6947323790.html
$2600-3/2 Downtown Hollywood House-Fully Fenced-Pet Ok-Walk 2 Shops,$2600,"",https://miami.craigslist.org/brw/apa/d/hollywood-downtown-hollywood-house/6947323466.html
"Close to Sawgrass & FL Turnpike, 24-Hour Fitness Center, Playground",$2067,6150 Wiles Rd,https://miami.craigslist.org/brw/apa/d/pompano-beach-close-to-sawgrass-fl/6947323426.html
Now Renting beautiful lake view house fully remodeled,$2500,"",https://miami.craigslist.org/mdc/apa/d/hialeah-now-renting-beautiful-lake-view/6940715543.html
AMAZING DEAL!! SINGLE FAMILY!! IN BOYNTON!! CALL TODAY!!,$1900,"",https://miami.craigslist.org/pbc/apa/d/boynton-beach-amazing-deal-single/6947303188.html
"Fully remodeled house for rent, wood floors, patio, open kitchen",$2500,"",https://miami.craigslist.org/mdc/apa/d/miami-fully-remodeled-house-for-rent/6940685517.html
Are you looking a great location in Boca Raton?? **This is great house... 3 Beds,$3500,"",https://miami.craigslist.org/pbc/apa/d/boca-raton-are-you-looking-great/6944011233.html
NO PETS - Beautiful Deepwater Home With 90' Of Water Frontage 6 Lots f... 3 Beds,$4650,"",https://miami.craigslist.org/pbc/apa/d/boca-raton-no-pets-beautiful-deepwater/6944010026.html
"Beautiful Home in The Cove, The Cove Neighborhood Stretches from the I... 3 Beds",$3200,"",https://miami.craigslist.org/brw/apa/d/deerfield-beach-beautiful-home-in-the/6928491985.html
Lovely home in Lighthouse Point near the marina and minutes to the bea... 3 Beds,$2950,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-lovely-home-in-lighthouse/6928495682.html
"Kid tot lot & play area, Interactive yoga studio, Pets are welcome",$2547,1720 Depot Ave near Lake Ida rd.,https://miami.craigslist.org/pbc/apa/d/delray-beach-kid-tot-lot-play-area/6947319738.html
"Spectacular house for rent, all remodeled, lake view, w/d, garage",$2500,"",https://miami.craigslist.org/mdc/apa/d/hialeah-spectacular-house-for-rent-all/6940678138.html
"Beautiful Single Family Home for rent, Move in ready, all remodeled",$2400,"",https://miami.craigslist.org/mdc/apa/d/miami-beautiful-single-family-home-for/6935991709.html
"House for Rent w/ open lake view, all remodeled, w/d, ss appliances",$2500,"",https://miami.craigslist.org/mdc/apa/d/hialeah-house-for-rent-open-lake-view/6940694598.html
"For rent fully remodeled, wood floors, fenced patio, w/d, pets ok",$2500,"",https://miami.craigslist.org/mdc/apa/d/miami-for-rent-fully-remodeled-wood/6940701401.html
"Carver Middle School, Playground, Gated Entry",$1883,14401 Military Trail,https://miami.craigslist.org/pbc/apa/d/delray-beach-carver-middle-school/6942262003.html
"Magnificent lake view from master bedroom, kitchen and family room..",$2500,"",https://miami.craigslist.org/mdc/apa/d/hialeah-magnificent-lake-view-from/6941350773.html
"Move in ready 3/2 all remodeled for rent, patio, wood floors, w/d",$2400,"",https://miami.craigslist.org/mdc/apa/d/miami-move-in-ready-3-2-all-remodeled/6945555892.html
"Beautifully remodeled house for rent, on a lake, w/d, garage, pets ok",$2500,"",https://miami.craigslist.org/mdc/apa/d/hialeah-beautifully-remodeled-house-for/6939943028.html
"Additional Storage Rooms, .4 Miles from 18 and 318 Buses, Clubhouse",$2047,6150 Wiles Rd,https://miami.craigslist.org/brw/apa/d/pompano-beach-additional-storage-rooms/6941917106.html
"In-Home Washer and Dryer, Pet Park, High Speed Internet Available",$2222,11099 SW 5th St,https://miami.craigslist.org/brw/apa/d/hollywood-in-home-washer-and-dryer-pet/6939670153.html
Maravillosa Propiedad 3/2,$2700,"",https://miami.craigslist.org/pbc/apa/d/west-palm-beach-maravillosa-propiedad-3/6947310968.html
"MIAMI, FL: Gorgeous 3/2 CONDO W/Direct Bay View",$3000,"",https://miami.craigslist.org/mdc/apa/d/miami-miami-fl-gorgeous-3-2-condo/6944238119.html
"Showcase Cinema, Top-Rated School District, Pet-Friendly Community",$2190,10500 NW 74th St. near 107th Ave.,https://miami.craigslist.org/mdc/apa/d/miami-showcase-cinema-top-rated-school/6925895289.html
Historic  3/2  renovated home in middle river with fireplace,$1895,523 ne 15th street near 5th avenue,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-historic-3-2-renovated/6947308188.html
"GORGEOUS 3/2 ALL MODERN WITH W/D, PARKING, POOL, GYM..ONLY 750 DEPOSIT",$3000,SW 27TH AV,https://miami.craigslist.org/mdc/apa/d/gorgeous-3-2-all-modern-with-d-parking/6934958029.html
Maravillosa Propiedad 3/2,$2200,"",https://miami.craigslist.org/pbc/apa/d/west-palm-beach-maravillosa-propiedad-3/6947306360.html
"LUXURY 3/2 WITH W/D, POOL, GYM, PARKING, ETC....( ONLY $1500 DEPOSIT )",$3800,SE 2ND AV,https://miami.craigslist.org/mdc/apa/d/luxury-3-2-with-d-pool-gym-parking-etc/6934322042.html
"GORGEOUS 3/2 APARTMENT WITH W/D, PARKING, POOL, GYM, ETC...",$2750,SW LUDLAM RD,https://miami.craigslist.org/mdc/apa/d/gorgeous-3-2-apartment-with-d-parking/6934800088.html
"Beautiful corner apartment home, with sparkling pool view!",$2088,5400 Lyons Road,https://miami.craigslist.org/brw/apa/d/pompano-beach-beautiful-corner/6945797477.html
▌▼▐ TAMARAC 3Bedrooms GREAT OPPORTUNITY,$1795,"",https://miami.craigslist.org/brw/apa/d/fort-lauderdale-tamarac-3bedrooms-great/6947287713.html
Andrews Gardens Renovated 3- 4 Br 2 Bth - with Garage,$1996,61 Nw 47 th court near Andrews ave,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-andrews-gardens/6947302489.html
"GORGEOUS 3/2 WITH W/D, PARKING, POOL, GYM, ETC ( ONLY $750 DEPOSIT )",$2450,SW 8TH ST,https://miami.craigslist.org/mdc/apa/d/gorgeous-3-2-with-d-parking-pool-gym/6934780681.html
"single family... 4 Beds, 2 Baths - Cedar Ridge",$3490,"",https://miami.craigslist.org/pbc/apa/d/boca-raton-single-family-4-beds-2-baths/6947302281.html
\e,$2500,"",https://miami.craigslist.org/brw/apa/d/weston/6947275569.html
Nice manufacture Home for rent in the exclusive gate community.,$1300,"",https://miami.craigslist.org/mdc/apa/d/homestead-nice-manufacture-home-for/6937564937.html
►►► 3bed/2bath BEST DEAL ON THIS UNIT COCONUT CREEK:,$2515,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-3bed-2bath-best-deal-on/6947291199.html
Nice manufacture Home for rent in the exclusive gate community.,$1300,"",https://miami.craigslist.org/mdc/apa/d/homestead-nice-manufacture-home-for/6941070767.html
Gorgeous House in TEQUESTA for RENT! Pets Welcome!,$2300,"",https://miami.craigslist.org/pbc/apa/d/jupiter-gorgeous-house-in-tequesta-for/6928205755.html
"Beautiful 3/2 available for rent in West Park, FL for  $1550 per month",$1550,"",https://miami.craigslist.org/brw/apa/d/miami-beautiful-3-2-available-for-rent/6947289399.html
Beautifully and completely remodel home,$500,"",https://miami.craigslist.org/mdc/apa/d/miami-beach-beautifully-and-completely/6944707273.html
Fully updated home in this great place!,$500,"",https://miami.craigslist.org/mdc/apa/d/miami-beach-fully-updated-home-in-this/6944707190.html
***OPEN HOUSE!*** Sat. 08-03/ 11am to 2pm. Completely Remodeled Home.,$295000,6436 near SW 20th St,https://miami.craigslist.org/brw/apa/d/hollywood-open-house-sat-am-to-2pm/6945210649.html
"Fully Equipped Kitchen, Indoor Racquetball Court, Spacious Closets",$2207,3711 W State Road 84,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-fully-equipped-kitchen/6947294778.html
Professionally Managed w/Incredible Amenities!!!,$2055,911 South Park Road,https://miami.craigslist.org/mdc/apa/d/hollywood-professionally-managed/6947294270.html
"Resident BBQs, Food Trucks, and Movies, Playground, Spacious Closets",$1773,12000 W Sample Road,https://miami.craigslist.org/brw/apa/d/pompano-beach-resident-bbqs-food-trucks/6942790985.html
THIS WILL GO FAST!!!!!!,$1900,"",https://miami.craigslist.org/pbc/apa/d/boynton-beach-this-will-go-fast/6947273883.html
NICE APARTMENTS FOR RENT,$1850,"",https://miami.craigslist.org/mdc/apa/d/miami-nice-apartments-for-rent/6947291379.html
▐▬ 3bed/2bath KENDALL: MAGNIFICENT UNIT,$1900,"",https://miami.craigslist.org/mdc/apa/d/miami-3bed-2bath-kendall-magnificent/6947290339.html
"3 bed- Black Appliances , Upgraded Lighting and Fixtures , Courtyards",$1790,1599 Northwest 91st Ave,https://miami.craigslist.org/brw/apa/d/pompano-beach-3-bed-black-appliances/6947280890.html
"Intrusion Alarms, Resort Style Heated Pool with Jacuzzi, In Home WiFI",$2410,5401 Wiles Rd.,https://miami.craigslist.org/brw/apa/d/pompano-beach-intrusion-alarms-resort/6932370763.html
**Downtown Miami** DIRECT OCEAN VIEW 3 Bedroom ONLY $500 Deposit,$3550,"",https://miami.craigslist.org/mdc/apa/d/miami-downtown-miami-direct-ocean-view/6947256069.html
Maravillosa Propiedad 3/2,$1800,"",https://miami.craigslist.org/pbc/apa/d/lake-worth-maravillosa-propiedad-3-2/6935303205.html
"֍ BOCA RATON Apartment Living, Lake views , Spacious rooms",$2095,9817 ARBOR OAKS LN,https://miami.craigslist.org/pbc/apa/d/boca-raton-boca-raton-apartment-living/6941906768.html
Hermoso Townhouse,$1625,"",https://miami.craigslist.org/pbc/apa/d/west-palm-beach-hermoso-townhouse/6935296347.html
Maravilloso Single Family,$2000,"",https://miami.craigslist.org/pbc/apa/d/lake-worth-maravilloso-single-family/6940437060.html
Hermoso Townhouse,$1550,"",https://miami.craigslist.org/pbc/apa/d/lake-worth-hermoso-townhouse/6940437763.html
Maravilloso Single Family,$2000,"",https://miami.craigslist.org/pbc/apa/d/lake-worth-maravilloso-single-family/6940439081.html
"3 bed- Washers and Dryers, Walk-In Showers , WiFi Hotspots",$1863,1599 Northwest 91st Ave,https://miami.craigslist.org/brw/apa/d/pompano-beach-3-bed-washers-and-dryers/6947280770.html
You will find your Pot of Gold and the end of the Rainbow.,$2075,3040 SW 119 Ave ,https://miami.craigslist.org/pbc/apa/d/hollywood-you-will-find-your-pot-of/6947280452.html
"3 BEDROOM 2 BATH HOME , SUNRISE GOLF VILLAGE",$1800,"",https://miami.craigslist.org/brw/apa/d/fort-lauderdale-3-bedroom-2-bath-home/6947280280.html
"Garage, Stainless Steel Appliances, Washer/Dryer",$2040,6116 Yellow Sun Dr,https://miami.craigslist.org/pbc/apa/d/lake-worth-garage-stainless-steel/6930819646.html
3 bedrooms house located close to Sawgrass area.,$1800,"",https://miami.craigslist.org/brw/apa/d/fort-lauderdale-3-bedrooms-house/6947267845.html
▄▀ CLOSE TO EVERYTHING POMPANO BEACH: 4bed/2bath,$2300,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-close-to-everything/6942681136.html
Freshly painted and new floors! VERY LARGE floor plan,$1550,"",https://miami.craigslist.org/brw/apa/d/fort-lauderdale-freshly-painted-and-new/6947275664.html
"Screened-In Porches, Microwave, Walk to Sawgrass Springs Middle School",$1887,12000 W Sample Road,https://miami.craigslist.org/brw/apa/d/pompano-beach-screened-in-porches/6947275587.html
►►► 3Bedrooms AFFORDABLE UNITS CORAL SPRINGS:,$1600,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-3bedrooms-affordable/6947269700.html
▐▬ 3bed/2bath KENDALL: AVAILABLE TODAY,$1500,"",https://miami.craigslist.org/mdc/apa/d/homestead-3bed-2bath-kendall-available/6947274746.html
"Heated Spa Jacuzzi, Personal Balconies or Patios, Showcase Cinema",$2228,10500 NW 74th St. near 107th Ave.,https://miami.craigslist.org/mdc/apa/d/miami-heated-spa-jacuzzi-personal/6929886096.html
Beautiful Brand New Renovated Lake View Unit,$2341,650 Lavers Circle,https://miami.craigslist.org/pbc/apa/d/delray-beach-beautiful-brand-new/6933394332.html
"LUXURY 3/2 WITH W/D, POOL, GYM, PARKING, ETC... ( ONLY $2000 DEPOSIT )",$4800,SALZEDO ST,https://miami.craigslist.org/mdc/apa/d/luxury-3-2-with-d-pool-gym-parking-etc/6934672723.html
▐▬ KENDALL: 3bed/2bath PRIME LOCATION,$1850,"",https://miami.craigslist.org/mdc/apa/d/miami-kendall-3bed-2bath-prime-location/6947271906.html
►►► 3bed/2bath VERY NICE UNIT CORAL SPRINGS:,$1750,"",https://miami.craigslist.org/brw/apa/d/pompano-beach-3bed-2bath-very-nice-unit/6947253916.html
Available for immediate move in,$2470,16700 Sheridan Street,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-available-for-immediate/6945646575.html
Rent Now!  Rental includes Pool & Landscaping.  This lovely 3 bedroom ... 3 Beds,$3750,"",https://miami.craigslist.org/pbc/apa/d/boca-raton-rent-now-rental-includes/6947269403.html
"LUXURY 3/2 WITH W/D, POOL, GYM, PARKING, ETC....( ONY 1500 DEPOSIT )",$4200,SW 8TH ST,https://miami.craigslist.org/mdc/apa/d/luxury-3-2-with-d-pool-gym-parking-etc/6934489096.html
"GORGEOUS 3/2 WITH W/D, POOL, GYM, PARKING, ETC...( ONLY $500 DEPOSIT )",$2500,NW SOUTH RIVER DR,https://miami.craigslist.org/mdc/apa/d/miami-gorgeous-3-2-with-d-pool-gym/6934570928.html
3/2 in PEMBROKE PINES MOVE IN SPECIAL!! FAST APPROVAL ◥◥◤◤ FANTASTIC UNI,$2236,"",https://miami.craigslist.org/brw/apa/d/hollywood-3-2-in-pembroke-pines-move-in/6947269055.html
"GORGEOUS 3/2 APARTMENT WITH W/D, PARKING, POOL, GYM..ONLY 750 DEPOSIT",$2800,N BAY RD,https://miami.craigslist.org/mdc/apa/d/gorgeous-3-2-apartment-with-d-parking/6934369889.html
:\e,$2170,"",https://miami.craigslist.org/brw/apa/d/pompano-beach/6947257865.html
:\e,$2500,"",https://miami.craigslist.org/brw/apa/d/weston/6947222253.html
"Welcome to Modern Living, nicely maintained. Rx: 1778",$2440,542 near 14 Ave,https://miami.craigslist.org/mdc/apa/d/miami-welcome-to-modern-living-nicely/6947251564.html
Royal Palm Beach Home For LEASE!,$1300,"",https://miami.craigslist.org/pbc/apa/d/west-palm-beach-royal-palm-beach-home/6947251992.html
◉◉ ICON BRICKELL TWO CONDO Miami Riches Real Estate Presents FURNISHED,$3975,"",https://miami.craigslist.org/mdc/apa/d/miami-icon-brickell-two-condo-miami/6947256053.html
"Casa Grande,West 30 Ct (e) 76 & 78 St",$2300,30 Ct near (e) 76 & 78 Sts,https://miami.craigslist.org/mdc/apa/d/hialeah-casa-grandewest-30-ct-st/6930665444.html
"Ceramic Flooring In Bathrooms, 24-Hour Package Locker System, Dog Park",$2190,6901 W. Sunrise Blvd near Sunrise and University,https://miami.craigslist.org/pbc/apa/d/fort-lauderdale-ceramic-flooring-in/6947254338.html
